CNO,START,END,ORGAN,CANCER,CANCER_TYPE
13,92911496,93008016,pancreas,carcinoma,NS
13,92913911,93545188,pancreas,carcinoma,NS
13,92928790,92980315,lung,carcinoma,squamous_cell_carcinoma
13,93006956,93060780,large_intestine,carcinoma,adenocarcinoma
13,93022401,93602842,pancreas,carcinoma,NS
13,93060826,93115675,large_intestine,carcinoma,adenocarcinoma
13,93062924,95814285,large_intestine,carcinoma,adenocarcinoma
13,93112987,93354092,large_intestine,carcinoma,adenocarcinoma
13,93116867,93168982,large_intestine,carcinoma,adenocarcinoma
13,93129707,115108397,lung,carcinoma,adenocarcinoma
13,93140613,93261635,pancreas,carcinoma,NS
13,93178034,93318564,large_intestine,carcinoma,adenocarcinoma
13,93178205,93296546,large_intestine,carcinoma,adenocarcinoma
13,93204608,93239520,pancreas,carcinoma,NS
13,93204608,93241744,pancreas,carcinoma,NS
13,93215716,93239520,pancreas,carcinoma,NS
13,93240822,94959454,pancreas,carcinoma,NS
13,93257339,93525592,pancreas,carcinoma,NS
13,93297201,94161092,large_intestine,carcinoma,adenocarcinoma
13,93318564,93323216,large_intestine,carcinoma,adenocarcinoma
13,93318564,93319800,breast,carcinoma,NS
13,93318800,93319943,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
13,93322734,93378442,ovary,carcinoma,serous_carcinoma
13,93330687,93705987,pancreas,carcinoma,NS
13,93465539,93809811,lung,carcinoma,squamous_cell_carcinoma
13,93563686,94277165,pancreas,carcinoma,NS
13,93677679,94161295,large_intestine,carcinoma,adenocarcinoma
13,93692003,94054621,large_intestine,carcinoma,adenocarcinoma
13,93692003,93697489,breast,carcinoma,NS
13,93699203,93723688,ovary,carcinoma,serous_carcinoma
13,93923420,115108397,large_intestine,carcinoma,adenocarcinoma
13,94005805,94011183,ovary,carcinoma,serous_carcinoma
13,94048906,94085809,ovary,carcinoma,serous_carcinoma
13,94051114,94081148,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
13,94052090,115108397,large_intestine,carcinoma,adenocarcinoma
13,94054857,114222290,large_intestine,carcinoma,adenocarcinoma
13,94054857,102208431,large_intestine,carcinoma,adenocarcinoma
13,94054857,115108397,lung,carcinoma,adenocarcinoma
13,94054877,115108397,large_intestine,carcinoma,adenocarcinoma
13,94074454,94140163,lung,carcinoma,squamous_cell_carcinoma
13,94080307,94123175,pancreas,carcinoma,NS
13,94097231,94133392,large_intestine,carcinoma,adenocarcinoma
13,94115585,100611751,pancreas,carcinoma,NS
13,94121685,94312949,pancreas,carcinoma,NS
13,94121685,94159903,pancreas,carcinoma,NS
13,94127023,94418738,pancreas,carcinoma,NS
13,94161295,94256092,large_intestine,carcinoma,adenocarcinoma
13,94161442,96258410,large_intestine,carcinoma,adenocarcinoma
13,94197429,98133825,breast,carcinoma,NS
13,94224610,94312949,pancreas,carcinoma,NS
13,94231834,104719121,large_intestine,carcinoma,adenocarcinoma
13,94232875,94738654,lung,carcinoma,squamous_cell_carcinoma
13,94250751,94831971,pancreas,carcinoma,NS
13,94256526,95612369,large_intestine,carcinoma,adenocarcinoma
13,94279762,94283044,large_intestine,carcinoma,adenocarcinoma
13,94279762,95761583,pancreas,carcinoma,NS
13,94290354,115108397,large_intestine,carcinoma,adenocarcinoma
13,94318186,94732738,pancreas,carcinoma,NS
13,94364399,94966232,pancreas,carcinoma,NS
13,94378307,94430400,large_intestine,carcinoma,adenocarcinoma
13,94385361,97054355,large_intestine,carcinoma,adenocarcinoma
13,94388977,94542046,large_intestine,carcinoma,adenocarcinoma
13,94422191,95223903,pancreas,carcinoma,NS
13,94431085,94542046,large_intestine,carcinoma,adenocarcinoma
13,94451368,99955437,large_intestine,carcinoma,adenocarcinoma
13,94482721,94538792,large_intestine,carcinoma,adenocarcinoma
13,94501001,94523179,ovary,carcinoma,serous_carcinoma
13,94503392,94543677,ovary,carcinoma,serous_carcinoma
13,94506286,94523179,ovary,carcinoma,serous_carcinoma
13,94506286,94538220,ovary,carcinoma,serous_carcinoma
13,94506420,94523179,breast,carcinoma,NS
13,94506420,94542046,endometrium,carcinoma,endometrioid_carcinoma
13,94542046,103274049,large_intestine,carcinoma,adenocarcinoma
13,94542806,94643928,large_intestine,carcinoma,adenocarcinoma
13,94546582,94895346,large_intestine,carcinoma,adenocarcinoma
13,94649022,97880309,large_intestine,carcinoma,adenocarcinoma
13,94663822,101738670,pancreas,carcinoma,NS
13,94691601,95948921,pancreas,carcinoma,NS
13,94713395,94982174,pancreas,carcinoma,NS
13,94731597,95735604,lung,carcinoma,squamous_cell_carcinoma
13,94734450,95087393,pancreas,carcinoma,NS
13,94740364,94794736,pancreas,carcinoma,NS
13,94798481,94819307,pancreas,carcinoma,NS
13,94799455,115108397,large_intestine,carcinoma,adenocarcinoma
13,94799974,94829587,large_intestine,carcinoma,adenocarcinoma
13,94813434,94936119,ovary,carcinoma,serous_carcinoma
13,94826289,94875949,pancreas,carcinoma,NS
13,94832097,96480538,pancreas,carcinoma,NS
13,94855591,94959454,pancreas,carcinoma,NS
13,94879992,95273447,pancreas,carcinoma,NS
13,94895360,94965048,large_intestine,carcinoma,adenocarcinoma
13,94929371,101322622,pancreas,carcinoma,NS
13,94965048,95223903,pancreas,carcinoma,NS
13,94965048,101615109,pancreas,carcinoma,NS
13,94981553,95045401,ovary,carcinoma,serous_carcinoma
13,94984057,95223903,pancreas,carcinoma,NS
13,95013920,95264604,pancreas,carcinoma,NS
13,95015438,95036765,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
13,95015438,95174899,ovary,carcinoma,serous_carcinoma
13,95031638,97668063,large_intestine,carcinoma,adenocarcinoma
13,95036778,115108397,large_intestine,carcinoma,adenocarcinoma
13,95061492,95139384,pancreas,carcinoma,NS
13,95085417,95264604,pancreas,carcinoma,NS
13,95136420,95148832,ovary,carcinoma,serous_carcinoma
13,95147716,95150240,breast,carcinoma,NS
13,95147716,95150240,lung,carcinoma,squamous_cell_carcinoma
13,95147748,95498839,large_intestine,carcinoma,adenocarcinoma
13,95149631,95164563,lung,carcinoma,adenocarcinoma
13,95157789,95178486,large_intestine,carcinoma,adenocarcinoma
13,95158379,95197183,large_intestine,carcinoma,adenocarcinoma
13,95164550,95194187,large_intestine,carcinoma,adenocarcinoma
13,95171411,95201276,pancreas,carcinoma,NS
13,95177293,109856321,ovary,carcinoma,serous_carcinoma
13,95226210,95297876,pancreas,carcinoma,NS
13,95226210,95297876,pancreas,carcinoma,NS
13,95226210,95297876,pancreas,carcinoma,NS
13,95233607,95246142,lung,carcinoma,squamous_cell_carcinoma
13,95233607,95249728,lung,carcinoma,squamous_cell_carcinoma
13,95235890,95297876,pancreas,carcinoma,NS
13,95235890,95297876,pancreas,carcinoma,NS
13,95235890,95297876,pancreas,carcinoma,NS
13,95236825,95297876,pancreas,carcinoma,NS
13,95238154,95249728,lung,carcinoma,squamous_cell_carcinoma
13,95240291,95253693,lung,carcinoma,adenocarcinoma
13,95244007,95282173,pancreas,carcinoma,NS
13,95262116,95297876,pancreas,carcinoma,NS
13,95279505,95281618,pancreas,carcinoma,NS
13,95281669,95983387,pancreas,carcinoma,NS
13,95298328,95445523,pancreas,carcinoma,NS
13,95298328,95508061,pancreas,carcinoma,NS
13,95298328,101709710,pancreas,carcinoma,NS
13,95341260,95392487,large_intestine,carcinoma,adenocarcinoma
13,95348625,95424302,lung,carcinoma,adenocarcinoma
13,95349048,95384025,large_intestine,carcinoma,adenocarcinoma
13,95357807,95367349,pancreas,carcinoma,NS
13,95357807,95365771,pancreas,carcinoma,NS
13,95476781,95709072,pancreas,carcinoma,NS
13,95513006,96480538,pancreas,carcinoma,NS
13,95560085,95573432,central_nervous_system,glioma,astrocytoma_Grade_IV
13,95569646,95577587,large_intestine,carcinoma,adenocarcinoma
13,95602599,95724362,pancreas,carcinoma,NS
13,95608377,95634181,pancreas,carcinoma,NS
13,95612617,95918006,large_intestine,carcinoma,adenocarcinoma
13,95659226,96181807,ovary,carcinoma,serous_carcinoma
13,95709380,95737285,pancreas,carcinoma,NS
13,95738437,95779969,pancreas,carcinoma,NS
13,95761886,95962578,pancreas,carcinoma,NS
13,95783500,95826655,pancreas,carcinoma,NS
13,95815834,96055796,pancreas,carcinoma,NS
13,95816525,95853235,large_intestine,carcinoma,adenocarcinoma
13,95826869,95853870,pancreas,carcinoma,NS
13,95853369,96234768,lung,carcinoma,adenocarcinoma
13,95854777,95866614,pancreas,carcinoma,NS
13,95867803,95975185,pancreas,carcinoma,NS
13,95897758,95915745,large_intestine,carcinoma,adenocarcinoma
13,95898428,95905305,large_intestine,carcinoma,adenocarcinoma
13,95898428,95905305,endometrium,carcinoma,endometrioid_carcinoma
13,95918063,98271386,large_intestine,carcinoma,adenocarcinoma
13,95930706,96000996,large_intestine,carcinoma,adenocarcinoma
13,95962120,97710659,pancreas,carcinoma,NS
13,95963565,97612539,pancreas,carcinoma,NS
13,95976929,96030662,pancreas,carcinoma,NS
13,95979366,96149085,pancreas,carcinoma,NS
13,95989190,96488178,pancreas,carcinoma,NS
13,95994040,111120626,large_intestine,carcinoma,adenocarcinoma
13,96003663,99633232,large_intestine,carcinoma,adenocarcinoma
13,96032939,96631592,pancreas,carcinoma,NS
13,96057045,96480538,pancreas,carcinoma,NS
13,96150044,96225180,pancreas,carcinoma,NS
13,96230279,96286302,pancreas,carcinoma,NS
13,96259128,109540049,large_intestine,carcinoma,adenocarcinoma
13,96347177,97062908,pancreas,carcinoma,NS
13,96488178,96656144,pancreas,carcinoma,NS
13,96488178,97073977,pancreas,carcinoma,NS
13,96488178,97070044,pancreas,carcinoma,NS
13,96488178,96656144,pancreas,carcinoma,NS
13,96496858,97117174,pancreas,carcinoma,NS
13,96496858,96725164,pancreas,carcinoma,NS
13,96506596,96648384,pancreas,carcinoma,NS
13,96511898,96662322,ovary,carcinoma,serous_carcinoma
13,96638636,96897856,pancreas,carcinoma,NS
13,96784998,97801436,lung,carcinoma,squamous_cell_carcinoma
13,96790871,96975680,ovary,carcinoma,serous_carcinoma
13,96893599,97167152,pancreas,carcinoma,NS
13,96908722,97167152,pancreas,carcinoma,NS
13,96949807,99890432,large_intestine,carcinoma,adenocarcinoma
13,97000534,98476449,large_intestine,carcinoma,adenocarcinoma
13,97038033,97110335,large_intestine,carcinoma,adenocarcinoma
13,97054658,97110335,large_intestine,carcinoma,adenocarcinoma
13,97073977,99049254,pancreas,carcinoma,NS
13,97076077,101778614,pancreas,carcinoma,NS
13,97111388,111176519,large_intestine,carcinoma,adenocarcinoma
13,97118640,98525890,pancreas,carcinoma,NS
13,97141552,97701336,ovary,carcinoma,serous_carcinoma
13,97178259,97515751,pancreas,carcinoma,NS
13,97293454,97343284,urinary_tract,carcinoma,NS
13,97517119,97732233,pancreas,carcinoma,NS
13,97631402,101724041,pancreas,carcinoma,NS
13,97668140,111784974,large_intestine,carcinoma,adenocarcinoma
13,97717986,97997538,pancreas,carcinoma,NS
13,97735737,97912931,pancreas,carcinoma,NS
13,97915358,98085324,pancreas,carcinoma,NS
13,97956839,101016939,ovary,carcinoma,serous_carcinoma
13,98000888,99730044,pancreas,carcinoma,NS
13,98076911,98096882,pancreas,carcinoma,NS
13,98096882,98308641,pancreas,carcinoma,NS
13,98271511,98388748,large_intestine,carcinoma,adenocarcinoma
13,98389357,100240345,large_intestine,carcinoma,adenocarcinoma
13,98429026,98757238,large_intestine,carcinoma,adenocarcinoma
13,98477069,98751514,breast,carcinoma,NS
13,98522369,98539238,pancreas,carcinoma,NS
13,98527439,98532913,pancreas,carcinoma,NS
13,98533378,98892671,pancreas,carcinoma,NS
13,98533378,98583380,pancreas,carcinoma,NS
13,98599539,99207554,pancreas,carcinoma,NS
13,98606602,98670831,pancreas,carcinoma,NS
13,98642472,98790799,pancreas,carcinoma,NS
13,98758821,99803836,large_intestine,carcinoma,adenocarcinoma
13,98776396,98822037,large_intestine,carcinoma,adenocarcinoma
13,98798357,98944593,pancreas,carcinoma,NS
13,98812682,99081976,pancreas,carcinoma,NS
13,98896776,101706629,pancreas,carcinoma,NS
13,98906658,99205430,lung,carcinoma,squamous_cell_carcinoma
13,99049904,99118590,pancreas,carcinoma,NS
13,99091634,99101166,pancreas,carcinoma,NS
13,99096034,99207554,pancreas,carcinoma,NS
13,99120484,101735211,pancreas,carcinoma,NS
13,99209815,99251175,large_intestine,carcinoma,adenocarcinoma
13,99214877,99229904,pancreas,carcinoma,NS
13,99214877,99249554,pancreas,carcinoma,NS
13,99245866,99299451,pancreas,carcinoma,NS
13,99251900,99439917,large_intestine,carcinoma,adenocarcinoma
13,99262245,99767916,pancreas,carcinoma,NS
13,99266781,99400829,pancreas,carcinoma,NS
13,99354731,99378664,pancreas,carcinoma,NS
13,99425726,99438618,large_intestine,carcinoma,adenocarcinoma
13,99428046,99700929,large_intestine,carcinoma,adenocarcinoma
13,99438976,115108397,large_intestine,carcinoma,adenocarcinoma
13,99440105,100474036,large_intestine,carcinoma,adenocarcinoma
13,99466515,99690506,ovary,carcinoma,serous_carcinoma
13,99479139,99709187,large_intestine,carcinoma,adenocarcinoma
13,99527028,99670270,liver,carcinoma,hepatocellular_carcinoma
13,99528420,99610373,large_intestine,carcinoma,adenocarcinoma
13,99635611,109327691,large_intestine,carcinoma,adenocarcinoma
13,99655439,99683480,breast,carcinoma,NS
13,99738406,99767916,pancreas,carcinoma,NS
13,99739129,99740653,pancreas,carcinoma,NS
13,99753285,100607343,pancreas,carcinoma,NS
13,99780461,100022758,pancreas,carcinoma,NS
13,99804569,100109311,large_intestine,carcinoma,adenocarcinoma
13,99892888,111018729,large_intestine,carcinoma,adenocarcinoma
13,100042644,100064765,pancreas,carcinoma,NS
13,100058519,100787374,pancreas,carcinoma,NS
13,100067673,110992985,pancreas,carcinoma,NS
13,100109780,115108397,large_intestine,carcinoma,adenocarcinoma
13,100112522,100332708,pancreas,carcinoma,NS
13,100219158,100226973,breast,carcinoma,NS
13,100240529,101841944,large_intestine,carcinoma,adenocarcinoma
13,100259376,100321894,ovary,carcinoma,serous_carcinoma
13,100336107,100429039,pancreas,carcinoma,NS
13,100479120,101305550,large_intestine,carcinoma,adenocarcinoma
13,100575093,100588589,pancreas,carcinoma,NS
13,100589034,100610831,pancreas,carcinoma,NS
13,100614611,100646613,pancreas,carcinoma,NS
13,100614611,100641335,pancreas,carcinoma,NS
13,100614611,100640519,pancreas,carcinoma,NS
13,100644547,110996279,pancreas,carcinoma,NS
13,100678751,101725119,pancreas,carcinoma,NS
13,100691121,100767939,large_intestine,carcinoma,adenocarcinoma
13,100795208,100898529,pancreas,carcinoma,NS
13,100913437,101607312,pancreas,carcinoma,NS
13,101035295,101060995,large_intestine,carcinoma,adenocarcinoma
13,101088479,101151793,ovary,carcinoma,serous_carcinoma
13,101255145,101305550,lung,carcinoma,squamous_cell_carcinoma
13,101281000,102911296,breast,carcinoma,NS
13,101315621,101342516,large_intestine,carcinoma,adenocarcinoma
13,101315621,101342516,large_intestine,carcinoma,adenocarcinoma
13,101317394,101339148,large_intestine,carcinoma,adenocarcinoma
13,101324278,101725119,pancreas,carcinoma,NS
13,101344098,108502280,large_intestine,carcinoma,adenocarcinoma
13,101525628,101526803,endometrium,carcinoma,endometrioid_carcinoma
13,101605742,115108397,breast,carcinoma,NS
13,101615538,103856228,pancreas,carcinoma,NS
13,101662829,102021876,pancreas,carcinoma,NS
13,101700822,101726586,pancreas,carcinoma,NS
13,101706701,101944809,pancreas,carcinoma,NS
13,101709710,102891783,pancreas,carcinoma,NS
13,101709710,102936451,pancreas,carcinoma,NS
13,101711551,102891783,pancreas,carcinoma,NS
13,101711551,102876690,pancreas,carcinoma,NS
13,101724689,101826493,pancreas,carcinoma,NS
13,101726586,102064396,pancreas,carcinoma,NS
13,101726586,102891783,pancreas,carcinoma,NS
13,101732501,101744939,large_intestine,carcinoma,adenocarcinoma
13,101740292,102839380,pancreas,carcinoma,NS
13,101740292,101762050,pancreas,carcinoma,NS
13,101754161,101891459,pancreas,carcinoma,NS
13,101763706,102891783,pancreas,carcinoma,NS
13,101782678,102940206,pancreas,carcinoma,NS
13,101802100,101813278,kidney,carcinoma,clear_cell_renal_cell_carcinoma
13,101832981,102876690,pancreas,carcinoma,NS
13,101841995,108092749,large_intestine,carcinoma,adenocarcinoma
13,101849716,101932946,large_intestine,carcinoma,adenocarcinoma
13,101900696,102404302,pancreas,carcinoma,NS
13,101900696,101927864,pancreas,carcinoma,NS
13,101934438,102118176,pancreas,carcinoma,NS
13,101947573,102936451,pancreas,carcinoma,NS
13,102021564,115108397,ovary,carcinoma,serous_carcinoma
13,102022883,102847580,pancreas,carcinoma,NS
13,102071767,102124035,large_intestine,carcinoma,adenocarcinoma
13,102080356,102847580,pancreas,carcinoma,NS
13,102120585,103667397,pancreas,carcinoma,NS
13,102236678,110684664,large_intestine,carcinoma,adenocarcinoma
13,102418475,102467350,lung,carcinoma,adenocarcinoma
13,102628015,102639453,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
13,102628015,102639453,kidney,carcinoma,clear_cell_renal_cell_carcinoma
13,102762539,102764645,central_nervous_system,glioma,astrocytoma_Grade_IV
13,102768574,102781919,lung,carcinoma,squamous_cell_carcinoma
13,102839512,104227047,pancreas,carcinoma,NS
13,102851313,103749301,pancreas,carcinoma,NS
13,102851313,103878562,pancreas,carcinoma,NS
13,102862657,103106801,pancreas,carcinoma,NS
13,102877633,103928007,pancreas,carcinoma,NS
13,102877633,103918481,pancreas,carcinoma,NS
13,102895276,104042531,pancreas,carcinoma,NS
13,102895276,103868004,pancreas,carcinoma,NS
13,102939638,103308126,pancreas,carcinoma,NS
13,102939638,103934074,pancreas,carcinoma,NS
13,102943138,103929439,pancreas,carcinoma,NS
13,103080310,104032339,large_intestine,carcinoma,adenocarcinoma
13,103129057,103276175,kidney,carcinoma,clear_cell_renal_cell_carcinoma
13,103143655,103577281,large_intestine,carcinoma,adenocarcinoma
13,103194007,103342112,pancreas,carcinoma,NS
13,103275495,104221874,large_intestine,carcinoma,adenocarcinoma
13,103322762,103326085,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
13,103331239,103354913,breast,carcinoma,NS
13,103577849,115108397,large_intestine,carcinoma,adenocarcinoma
13,103657784,103667339,large_intestine,carcinoma,adenocarcinoma
13,103671004,103811227,pancreas,carcinoma,NS
13,103689469,103995014,pancreas,carcinoma,NS
13,103701373,103892013,pancreas,carcinoma,NS
13,103759750,110338454,pancreas,carcinoma,NS
13,103817639,103995014,pancreas,carcinoma,NS
13,103858905,110898746,pancreas,carcinoma,NS
13,103871698,109902277,pancreas,carcinoma,NS
13,103879633,109685800,pancreas,carcinoma,NS
13,103882591,106588826,pancreas,carcinoma,NS
13,103928007,109840770,pancreas,carcinoma,NS
13,103928007,110017428,pancreas,carcinoma,NS
13,103929439,109643464,pancreas,carcinoma,NS
13,103929439,103987129,pancreas,carcinoma,NS
13,103929897,104370742,pancreas,carcinoma,NS
13,103934583,110183431,pancreas,carcinoma,NS
13,103940741,103971436,lung,carcinoma,adenocarcinoma
13,103987393,106345594,pancreas,carcinoma,NS
13,103999645,104427922,pancreas,carcinoma,NS
13,104033625,104070250,large_intestine,carcinoma,adenocarcinoma
13,104048217,109502849,pancreas,carcinoma,NS
13,104163496,104770851,pancreas,carcinoma,NS
13,104215434,104992193,pancreas,carcinoma,NS
13,104228373,110019399,pancreas,carcinoma,NS
13,104294871,111492169,large_intestine,carcinoma,adenocarcinoma
13,104373191,104379789,pancreas,carcinoma,NS
13,104373191,104379789,pancreas,carcinoma,NS
13,104380700,109868180,pancreas,carcinoma,NS
13,104398428,104411985,large_intestine,carcinoma,adenocarcinoma
13,104403598,104412996,urinary_tract,carcinoma,NS
13,104434701,105490065,pancreas,carcinoma,NS
13,104531245,104989453,ovary,carcinoma,serous_carcinoma
13,104572722,107902147,large_intestine,carcinoma,adenocarcinoma
13,104637713,104812006,pancreas,carcinoma,NS
13,104759226,104779637,ovary,carcinoma,serous_carcinoma
13,105056680,105648604,pancreas,carcinoma,NS
13,105102459,105463266,large_intestine,carcinoma,adenocarcinoma
13,105162139,105164223,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
13,105241413,105715755,ovary,carcinoma,serous_carcinoma
13,105280511,105324045,large_intestine,carcinoma,adenocarcinoma
13,105295592,105381134,large_intestine,carcinoma,adenocarcinoma
13,105364204,105407475,large_intestine,carcinoma,adenocarcinoma
13,105407754,107421986,large_intestine,carcinoma,adenocarcinoma
13,105491756,108180763,large_intestine,carcinoma,adenocarcinoma
13,105499027,106378194,large_intestine,carcinoma,adenocarcinoma
13,105717663,107257237,ovary,carcinoma,serous_carcinoma
13,105791638,106189482,pancreas,carcinoma,NS
13,105797928,105854440,pancreas,carcinoma,NS
13,105943879,106199528,pancreas,carcinoma,NS
13,106101917,106887664,large_intestine,carcinoma,adenocarcinoma
13,106105590,106133158,breast,carcinoma,NS
13,106200308,106449122,pancreas,carcinoma,NS
13,106357312,106485240,large_intestine,carcinoma,adenocarcinoma
13,106379747,115108397,large_intestine,carcinoma,adenocarcinoma
13,106404590,107419862,large_intestine,carcinoma,adenocarcinoma
13,106449351,107068629,pancreas,carcinoma,NS
13,106451938,106505404,pancreas,carcinoma,NS
13,106485310,115108397,large_intestine,carcinoma,adenocarcinoma
13,106517830,106835388,lung,carcinoma,squamous_cell_carcinoma
13,106577774,107083722,pancreas,carcinoma,NS
13,106637275,106641912,breast,carcinoma,NS
13,106647859,106666252,ovary,carcinoma,serous_carcinoma
13,106655075,106666572,lung,carcinoma,squamous_cell_carcinoma
13,106806345,106924755,pancreas,carcinoma,NS
13,106835468,106850702,large_intestine,carcinoma,adenocarcinoma
13,106835468,106861285,lung,carcinoma,squamous_cell_carcinoma
13,106851070,115108397,large_intestine,carcinoma,adenocarcinoma
13,106862224,108252738,lung,carcinoma,squamous_cell_carcinoma
13,106928488,107183056,pancreas,carcinoma,NS
13,106928488,106938074,endometrium,carcinoma,endometrioid_carcinoma
13,107071242,107136761,pancreas,carcinoma,NS
13,107085006,107090871,pancreas,carcinoma,NS
13,107139790,111030578,pancreas,carcinoma,NS
13,107166694,107208409,ovary,carcinoma,serous_carcinoma
13,107186934,107193761,pancreas,carcinoma,NS
13,107256787,111551952,ovary,carcinoma,serous_carcinoma
13,107257272,107851569,ovary,carcinoma,serous_carcinoma
13,107305165,107516523,large_intestine,carcinoma,adenocarcinoma
13,107325560,115108397,ovary,carcinoma,serous_carcinoma
13,107422162,107477272,large_intestine,carcinoma,adenocarcinoma
13,107519776,112353785,large_intestine,carcinoma,adenocarcinoma
13,107623305,107862372,pancreas,carcinoma,NS
13,107625153,109567513,pancreas,carcinoma,NS
13,107625153,109747916,pancreas,carcinoma,NS
13,107696693,107899368,pancreas,carcinoma,NS
13,107852915,109634810,ovary,carcinoma,serous_carcinoma
13,107938529,108157848,large_intestine,carcinoma,adenocarcinoma
13,108060314,108065426,central_nervous_system,glioma,astrocytoma_Grade_IV
13,108088755,108181660,pancreas,carcinoma,NS
13,108100548,108422858,large_intestine,carcinoma,adenocarcinoma
13,108175366,108180763,large_intestine,carcinoma,adenocarcinoma
13,108253373,108330594,lung,carcinoma,squamous_cell_carcinoma
13,108332074,109255438,lung,carcinoma,squamous_cell_carcinoma
13,108339060,115108397,large_intestine,carcinoma,adenocarcinoma
13,108395062,111658067,large_intestine,carcinoma,adenocarcinoma
13,108402504,108473323,pancreas,carcinoma,NS
13,108422913,110963087,large_intestine,carcinoma,adenocarcinoma
13,108502280,108536758,large_intestine,carcinoma,adenocarcinoma
13,108503356,108527191,large_intestine,carcinoma,adenocarcinoma
13,108503356,108533903,large_intestine,carcinoma,adenocarcinoma
13,108510047,108531267,pancreas,carcinoma,NS
13,108510547,108516434,pancreas,carcinoma,NS
13,108609090,108631497,urinary_tract,carcinoma,NS
13,108786588,109356745,pancreas,carcinoma,NS
13,108827032,108956758,lung,carcinoma,adenocarcinoma
13,108859846,108959362,pancreas,carcinoma,NS
13,109133491,109151229,pancreas,carcinoma,NS
13,109144845,109158738,large_intestine,carcinoma,adenocarcinoma
13,109147387,115108397,endometrium,carcinoma,endometrioid_carcinoma
13,109158526,109327788,pancreas,carcinoma,NS
13,109171572,109178406,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
13,109172304,109341054,large_intestine,carcinoma,adenocarcinoma
13,109258226,110126334,lung,carcinoma,squamous_cell_carcinoma
13,109327712,109362870,large_intestine,carcinoma,adenocarcinoma
13,109333012,109341542,haematopoietic_and_lymphoid_tissue,haematopoietic_neoplasm,acute_myeloid_leukaemia
13,109351901,109358612,large_intestine,carcinoma,adenocarcinoma
13,109351901,109358405,kidney,carcinoma,clear_cell_renal_cell_carcinoma
13,109357505,109359792,large_intestine,carcinoma,adenocarcinoma
13,109357505,109358612,lung,carcinoma,adenocarcinoma
13,109358330,109359603,lung,carcinoma,squamous_cell_carcinoma
13,109358383,109359603,breast,carcinoma,NS
13,109358612,109368261,pancreas,carcinoma,NS
13,109363485,111682000,large_intestine,carcinoma,adenocarcinoma
13,109460306,109512417,endometrium,carcinoma,endometrioid_carcinoma
13,109503016,115108397,large_intestine,carcinoma,adenocarcinoma
13,109504132,109758378,pancreas,carcinoma,NS
13,109534729,115108397,large_intestine,carcinoma,adenocarcinoma
13,109539014,109539436,lung,carcinoma,adenocarcinoma
13,109540049,109542212,lung,carcinoma,adenocarcinoma
13,109540143,109550605,large_intestine,carcinoma,adenocarcinoma
13,109550669,115108397,large_intestine,carcinoma,adenocarcinoma
13,109634861,113023908,ovary,carcinoma,serous_carcinoma
13,109645913,110105050,pancreas,carcinoma,NS
13,109746025,110371264,lung,carcinoma,squamous_cell_carcinoma
13,109761700,115064542,pancreas,carcinoma,NS
13,109878779,114973308,pancreas,carcinoma,NS
13,109907519,110813709,pancreas,carcinoma,NS
13,109923939,110039995,pancreas,carcinoma,NS
13,110019129,115086044,pancreas,carcinoma,NS
13,110023973,114263595,pancreas,carcinoma,NS
13,110038876,110054503,large_intestine,carcinoma,adenocarcinoma
13,110054960,110771987,large_intestine,carcinoma,adenocarcinoma
13,110069737,110188241,pancreas,carcinoma,NS
13,110100931,111086563,large_intestine,carcinoma,adenocarcinoma
13,110107827,115086044,pancreas,carcinoma,NS
13,110123782,110126630,urinary_tract,carcinoma,NS
13,110126522,110313732,lung,carcinoma,squamous_cell_carcinoma
13,110184706,110184706,pancreas,carcinoma,NS
13,110186149,115106996,pancreas,carcinoma,NS
13,110188419,114977582,pancreas,carcinoma,NS
13,110339779,110957662,pancreas,carcinoma,NS
13,110375605,110772064,lung,carcinoma,squamous_cell_carcinoma
13,110413039,110457240,large_intestine,carcinoma,adenocarcinoma
13,110413817,110456369,pancreas,carcinoma,NS
13,110416393,110457240,large_intestine,carcinoma,adenocarcinoma
13,110416393,110457240,large_intestine,carcinoma,adenocarcinoma
13,110416665,110457423,large_intestine,carcinoma,adenocarcinoma
13,110434310,110441483,pancreas,carcinoma,NS
13,110554952,110562897,large_intestine,carcinoma,adenocarcinoma
13,110554952,111254499,breast,carcinoma,NS
13,110685455,110875942,large_intestine,carcinoma,adenocarcinoma
13,110809382,110864396,pancreas,carcinoma,NS
13,110813991,115086044,pancreas,carcinoma,NS
13,110830090,110955074,pancreas,carcinoma,NS
13,110875956,111421606,large_intestine,carcinoma,adenocarcinoma
13,110899955,111765846,pancreas,carcinoma,NS
13,110961468,110995105,large_intestine,carcinoma,adenocarcinoma
13,110963031,111656316,pancreas,carcinoma,NS
13,110963428,111121847,large_intestine,carcinoma,adenocarcinoma
